id,depFlight_id,depFlight_origin.name,depFlight_origin.displayCode,depFlight_destination.name,depFlight_destination.displayCode,depFlight_durationInMinutes,depFlight_departure,depFlight_arrival,depFlight_name,depFlight_flightNumber,retFlight_id,retFlight_origin.name,retFlight_origin.displayCode,retFlight_destination.name,retFlight_destination.displayCode,retFlight_durationInMinutes,retFlight_departure,retFlight_arrival,retFlight_name,retFlight_flightNumber,booking_agent,is_carrier,rating_status,rating,rating_breakdown.reliable_prices,rating_breakdown.clear_extra_fees,rating_breakdown.customer_service,rating_breakdown.ease_of_booking,rating_breakdown.other,price_amount
13542-2308111710--32356-0-13577-2308112000|13577-2308131255--31781-0-13554-2308131535,13542-2308111710--32356-0-13577-2308112000,London Gatwick,LGW,Lisbon,LIS,170,2023-08-11T17:10:00,2023-08-11T20:00:00,easyJet,8517,13577-2308131255--31781-0-13554-2308131535,Lisbon,LIS,London Heathrow,LHR,160,2023-08-13T12:55:00,2023-08-13T15:35:00,TAP Air Portugal,1368,Expedia,False,available,2.5,2.127804,3.872976,5.0,2.308248,1.67512,314.39
13554-2308110600--31781-0-13577-2308110840|13577-2308132045--31915-0-16574-2308132330,13554-2308110600--31781-0-13577-2308110840,London Heathrow,LHR,Lisbon,LIS,160,2023-08-11T06:00:00,2023-08-11T08:40:00,TAP Air Portugal,1363,13577-2308132045--31915-0-16574-2308132330,Lisbon,LIS,London Stansted,STN,165,2023-08-13T20:45:00,2023-08-13T23:30:00,Ryanair,1887,Trip.com,False,available,3.97,3.926652,4.503032,4.991876,4.365064,3.108212,305.89
13554-2308111950--31781-0-13577-2308112230|13577-2308131255--31781-0-13554-2308131535,13554-2308111950--31781-0-13577-2308112230,London Heathrow,LHR,Lisbon,LIS,160,2023-08-11T19:50:00,2023-08-11T22:30:00,TAP Air Portugal,1369,13577-2308131255--31781-0-13554-2308131535,Lisbon,LIS,London Heathrow,LHR,160,2023-08-13T12:55:00,2023-08-13T15:35:00,TAP Air Portugal,1368,Booking.com,False,available,3.96,3.93838,4.42808,4.99216,4.327424,3.151152,432.99
13554-2308111245--32480-0-13577-2308111535|13577-2308132045--32356-0-13542-2308132320,13554-2308111245--32480-0-13577-2308111535,London Heathrow,LHR,Lisbon,LIS,170,2023-08-11T12:45:00,2023-08-11T15:35:00,British Airways,518,13577-2308132045--32356-0-13542-2308132320,Lisbon,LIS,London Gatwick,LGW,155,2023-08-13T20:45:00,2023-08-13T23:20:00,easyJet,8518,Expedia,False,available,2.5,2.127804,3.872976,5.0,2.308248,1.67512,399.12
13771-2308111225--32356-0-13577-2308111515|13577-2308131610--31781-0-13554-2308131850,13771-2308111225--32356-0-13577-2308111515,London Luton,LTN,Lisbon,LIS,170,2023-08-11T12:25:00,2023-08-11T15:15:00,easyJet,2461,13577-2308131610--31781-0-13554-2308131850,Lisbon,LIS,London Heathrow,LHR,160,2023-08-13T16:10:00,2023-08-13T18:50:00,TAP Air Portugal,1364,Expedia,False,available,2.5,2.127804,3.872976,5.0,2.308248,1.67512,378.39
13554-2308110730--32480-0-13577-2308111015|13577-2308130610--31915-0-16574-2308130855,13554-2308110730--32480-0-13577-2308111015,London Heathrow,LHR,Lisbon,LIS,165,2023-08-11T07:30:00,2023-08-11T10:15:00,British Airways,500,13577-2308130610--31915-0-16574-2308130855,Lisbon,LIS,London Stansted,STN,165,2023-08-13T06:10:00,2023-08-13T08:55:00,Ryanair,1081,Mytrip,False,available,3.36,3.777232,4.052808,4.866052,3.873188,1.874524,342.99
16574-2308110725--31915-0-13577-2308111015|13577-2308131505--31781-0-13554-2308131745,16574-2308110725--31915-0-13577-2308111015,London Stansted,STN,Lisbon,LIS,170,2023-08-11T07:25:00,2023-08-11T10:15:00,Ryanair,1080,13577-2308131505--31781-0-13554-2308131745,Lisbon,LIS,London Heathrow,LHR,160,2023-08-13T15:05:00,2023-08-13T17:45:00,TAP Air Portugal,1350,Trip.com,False,available,3.97,3.926652,4.503032,4.991876,4.365064,3.108212,318.89
13542-2308111035--31781-0-13577-2308111320|13577-2308131100--32356-0-13771-2308131345,13542-2308111035--31781-0-13577-2308111320,London Gatwick,LGW,Lisbon,LIS,165,2023-08-11T10:35:00,2023-08-11T13:20:00,TAP Air Portugal,1339,13577-2308131100--32356-0-13771-2308131345,Lisbon,LIS,London Luton,LTN,165,2023-08-13T11:00:00,2023-08-13T13:45:00,easyJet,2460,Expedia,False,available,2.5,2.127804,3.872976,5.0,2.308248,1.67512,354.49
13554-2308110600--31781-0-13577-2308110840|13577-2308131105--32480-0-13554-2308131355,13554-2308110600--31781-0-13577-2308110840,London Heathrow,LHR,Lisbon,LIS,160,2023-08-11T06:00:00,2023-08-11T08:40:00,TAP Air Portugal,1363,13577-2308131105--32480-0-13554-2308131355,Lisbon,LIS,London Heathrow,LHR,170,2023-08-13T11:05:00,2023-08-13T13:55:00,British Airways,501,Expedia,False,available,2.5,2.127804,3.872976,5.0,2.308248,1.67512,495.98
13554-2308110600--31781-0-13577-2308110840|13577-2308132045--32356-0-13542-2308132320,13554-2308110600--31781-0-13577-2308110840,London Heathrow,LHR,Lisbon,LIS,160,2023-08-11T06:00:00,2023-08-11T08:40:00,TAP Air Portugal,1363,13577-2308132045--32356-0-13542-2308132320,Lisbon,LIS,London Gatwick,LGW,155,2023-08-13T20:45:00,2023-08-13T23:20:00,easyJet,8518,Mytrip,False,available,3.36,3.777232,4.052808,4.866052,3.873188,1.874524,333.99
