id,depFlight_id,depFlight_origin.name,depFlight_origin.displayCode,depFlight_destination.name,depFlight_destination.displayCode,depFlight_durationInMinutes,depFlight_departure,depFlight_arrival,depFlight_name,depFlight_flightNumber,booking_agent,is_carrier,rating_status,rating,rating_breakdown.reliable_prices,rating_breakdown.clear_extra_fees,rating_breakdown.customer_service,rating_breakdown.ease_of_booking,rating_breakdown.other,price_amount
13554-2307211150--32480-0-11493-2307211525,13554-2307211150--32480-0-11493-2307211525,London Heathrow,LHR,Rome Fiumicino,FCO,155,2023-07-21T11:50:00,2023-07-21T15:25:00,British Airways,560,travelup,False,available,3.41,3.632496,4.204664,4.849904,3.691916,2.273304,394.7
13542-2307211730--32356-0-11493-2307212105,13542-2307211730--32356-0-11493-2307212105,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-07-21T17:30:00,2023-07-21T21:05:00,easyJet,8329,easyJet,True,available,4.45,4.802924,4.659212,5.0,4.638616,3.684132,108.14
13542-2307211540--32356-0-11493-2307211915,13542-2307211540--32356-0-11493-2307211915,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-07-21T15:40:00,2023-07-21T19:15:00,easyJet,8327,easyJet,True,available,4.45,4.802924,4.659212,5.0,4.638616,3.684132,278.23
13542-2307212050--31685-0-11493-2307220015,13542-2307212050--31685-0-11493-2307220015,London Gatwick,LGW,Rome Fiumicino,FCO,145,2023-07-21T20:50:00,2023-07-22T00:15:00,Vueling Airlines,6227,BudgetAir,False,available,3.04,3.160188,4.16372,4.73138,3.182888,1.92668,170.0
13542-2307210930--31685-0-11493-2307211310,13542-2307210930--31685-0-11493-2307211310,London Gatwick,LGW,Rome Fiumicino,FCO,160,2023-07-21T09:30:00,2023-07-21T13:10:00,Vueling Airlines,6229,Kiwi.com,False,available,3.12,3.349652,4.017188,4.928092,3.390528,1.7922,240.0
13542-2307212110--31669-0-11493-2307220045,13542-2307212110--31669-0-11493-2307220045,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-07-21T21:10:00,2023-07-22T00:45:00,Wizz Air,2700,Booking.com,False,available,3.79,3.771668,4.293892,4.987044,4.178308,2.91904,99.99
16574-2307211745--31915-0-10525-2307212110,16574-2307211745--31915-0-10525-2307212110,London Stansted,STN,Rome Ciampino,CIA,145,2023-07-21T17:45:00,2023-07-21T21:10:00,Ryanair,3002,BudgetAir,False,available,3.04,3.160188,4.16372,4.73138,3.182888,1.92668,150.0
13542-2307211505--31685-0-11493-2307211840,13542-2307211505--31685-0-11493-2307211840,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-07-21T15:05:00,2023-07-21T18:40:00,Vueling Airlines,6225,Trip.com,False,available,3.87,3.80264,4.428068,4.994016,4.267324,2.99226,295.0
13554-2307211905--32480-0-11493-2307212245,13554-2307211905--32480-0-11493-2307212245,London Heathrow,LHR,Rome Fiumicino,FCO,160,2023-07-21T19:05:00,2023-07-21T22:45:00,British Airways,558,travelup,False,available,3.41,3.632496,4.204664,4.849904,3.691916,2.273304,296.39
13542-2307211505--32222-0-11493-2307211840,13542-2307211505--32222-0-11493-2307211840,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-07-21T15:05:00,2023-07-21T18:40:00,Iberia,5497,Trip.com,False,available,3.87,3.80264,4.428068,4.994016,4.267324,2.99226,395.1
13542-2307210930--32222-0-11493-2307211310,13542-2307210930--32222-0-11493-2307211310,London Gatwick,LGW,Rome Fiumicino,FCO,160,2023-07-21T09:30:00,2023-07-21T13:10:00,Iberia,5501,Trip.com,False,available,3.87,3.80264,4.428068,4.994016,4.267324,2.99226,395.1
13554-2307210820--32480-0-11493-2307211155,13554-2307210820--32480-0-11493-2307211155,London Heathrow,LHR,Rome Fiumicino,FCO,155,2023-07-21T08:20:00,2023-07-21T11:55:00,British Airways,548,travelup,False,available,3.41,3.632496,4.204664,4.849904,3.691916,2.273304,355.98
16574-2307281545--31915-0-10525-2307281910,16574-2307281545--31915-0-10525-2307281910,London Stansted,STN,Rome Ciampino,CIA,145,2023-07-28T15:45:00,2023-07-28T19:10:00,Ryanair,2672,BudgetAir,False,available,3.04,3.160188,4.16372,4.73138,3.182888,1.92668,119.0
13542-2307280900--32356-0-11493-2307281235,13542-2307280900--32356-0-11493-2307281235,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-07-28T09:00:00,2023-07-28T12:35:00,easyJet,8325,easyJet,True,available,4.45,4.802924,4.659212,5.0,4.638616,3.684132,196.99
13542-2307281110--31669-0-11493-2307281445,13542-2307281110--31669-0-11493-2307281445,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-07-28T11:10:00,2023-07-28T14:45:00,Wizz Air,5781,Booking.com,False,available,3.79,3.771668,4.293892,4.987044,4.178308,2.91904,144.99
13554-2307281905--32480-0-11493-2307282245,13554-2307281905--32480-0-11493-2307282245,London Heathrow,LHR,Rome Fiumicino,FCO,160,2023-07-28T19:05:00,2023-07-28T22:45:00,British Airways,558,British Airways,True,available,3.93,4.4928,4.297944,4.994156,4.301636,2.618736,271.38
13542-2307281735--32356-0-11493-2307282110,13542-2307281735--32356-0-11493-2307282110,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-07-28T17:35:00,2023-07-28T21:10:00,easyJet,8329,easyJet,True,available,4.45,4.802924,4.659212,5.0,4.638616,3.684132,138.99
13554-2307281410--32480-0-11493-2307281750,13554-2307281410--32480-0-11493-2307281750,London Heathrow,LHR,Rome Fiumicino,FCO,160,2023-07-28T14:10:00,2023-07-28T17:50:00,British Airways,556,British Airways,True,available,3.93,4.4928,4.297944,4.994156,4.301636,2.618736,281.03
