id,depFlight_id,depFlight_origin.name,depFlight_origin.displayCode,depFlight_destination.name,depFlight_destination.displayCode,depFlight_durationInMinutes,depFlight_departure,depFlight_arrival,depFlight_name,depFlight_flightNumber,retFlight_id,retFlight_origin.name,retFlight_origin.displayCode,retFlight_destination.name,retFlight_destination.displayCode,retFlight_durationInMinutes,retFlight_departure,retFlight_arrival,retFlight_name,retFlight_flightNumber,booking_agent,is_carrier,rating_status,rating,rating_breakdown.reliable_prices,rating_breakdown.clear_extra_fees,rating_breakdown.customer_service,rating_breakdown.ease_of_booking,rating_breakdown.other,price_amount
13542-2307140640--32356-0-9828-2307140940|9828-2307161725--32356-0-13771-2307161820,13542-2307140640--32356-0-9828-2307140940,London Gatwick,LGW,Berlin Brandenburg,BER,120,2023-07-14T06:40:00,2023-07-14T09:40:00,easyJet,8629,9828-2307161725--32356-0-13771-2307161820,Berlin Brandenburg,BER,London Luton,LTN,115,2023-07-16T17:25:00,2023-07-16T18:20:00,easyJet,2604,easyJet,True,available,4.49,4.822104,4.68946,5.0,4.670344,3.769164,316.22
13554-2307141030--32480-0-9828-2307141325|9828-2307162055--32480-0-13554-2307162155,13554-2307141030--32480-0-9828-2307141325,London Heathrow,LHR,Berlin Brandenburg,BER,115,2023-07-14T10:30:00,2023-07-14T13:25:00,British Airways,992,9828-2307162055--32480-0-13554-2307162155,Berlin Brandenburg,BER,London Heathrow,LHR,120,2023-07-16T20:55:00,2023-07-16T21:55:00,British Airways,995,travelup,False,available,3.48,3.649252,4.264184,4.884116,3.769484,2.355272,366.48
16574-2307140800--31915-0-9828-2307141040|9828-2307161230--32356-0-13542-2307161335,16574-2307140800--31915-0-9828-2307141040,London Stansted,STN,Berlin Brandenburg,BER,100,2023-07-14T08:00:00,2023-07-14T10:40:00,Ryanair,145,9828-2307161230--32356-0-13542-2307161335,Berlin Brandenburg,BER,London Gatwick,LGW,125,2023-07-16T12:30:00,2023-07-16T13:35:00,easyJet,8622,Ryanair,True,,,,,,,,308.85
13542-2307140640--32356-0-9828-2307140940|9828-2307162055--32480-0-13554-2307162155,13542-2307140640--32356-0-9828-2307140940,London Gatwick,LGW,Berlin Brandenburg,BER,120,2023-07-14T06:40:00,2023-07-14T09:40:00,easyJet,8629,9828-2307162055--32480-0-13554-2307162155,Berlin Brandenburg,BER,London Heathrow,LHR,120,2023-07-16T20:55:00,2023-07-16T21:55:00,British Airways,995,Expedia,False,available,2.48,2.149844,3.813268,4.996316,2.260028,1.713152,299.89
13542-2307141930--32356-0-9828-2307142230|9828-2307162055--32480-0-13554-2307162155,13542-2307141930--32356-0-9828-2307142230,London Gatwick,LGW,Berlin Brandenburg,BER,120,2023-07-14T19:30:00,2023-07-14T22:30:00,easyJet,8627,9828-2307162055--32480-0-13554-2307162155,Berlin Brandenburg,BER,London Heathrow,LHR,120,2023-07-16T20:55:00,2023-07-16T21:55:00,British Airways,995,Expedia,False,available,2.48,2.149844,3.813268,4.996316,2.260028,1.713152,253.89
13771-2307141420--32356-0-9828-2307141710|9828-2307160625--31915-0-16574-2307160715,13771-2307141420--32356-0-9828-2307141710,London Luton,LTN,Berlin Brandenburg,BER,110,2023-07-14T14:20:00,2023-07-14T17:10:00,easyJet,2603,9828-2307160625--31915-0-16574-2307160715,Berlin Brandenburg,BER,London Stansted,STN,110,2023-07-16T06:25:00,2023-07-16T07:15:00,Ryanair,144,easyJet,True,available,4.49,4.822104,4.68946,5.0,4.670344,3.769164,148.31
16574-2307140800--31915-0-9828-2307141040|9828-2307161355--32480-0-13554-2307161455,16574-2307140800--31915-0-9828-2307141040,London Stansted,STN,Berlin Brandenburg,BER,100,2023-07-14T08:00:00,2023-07-14T10:40:00,Ryanair,145,9828-2307161355--32480-0-13554-2307161455,Berlin Brandenburg,BER,London Heathrow,LHR,120,2023-07-16T13:55:00,2023-07-16T14:55:00,British Airways,993,GotoGate,False,available,2.81,3.252464,3.701156,4.748664,3.54438,1.008108,481.99
13542-2307140640--32356-0-9828-2307140940|9828-2307161635--32480-0-13554-2307161730,13542-2307140640--32356-0-9828-2307140940,London Gatwick,LGW,Berlin Brandenburg,BER,120,2023-07-14T06:40:00,2023-07-14T09:40:00,easyJet,8629,9828-2307161635--32480-0-13554-2307161730,Berlin Brandenburg,BER,London Heathrow,LHR,115,2023-07-16T16:35:00,2023-07-16T17:30:00,British Airways,985,Expedia,False,available,2.48,2.149844,3.813268,4.996316,2.260028,1.713152,360.89
13542-2307141930--32356-0-9828-2307142230|9828-2307161635--32480-0-13554-2307161730,13542-2307141930--32356-0-9828-2307142230,London Gatwick,LGW,Berlin Brandenburg,BER,120,2023-07-14T19:30:00,2023-07-14T22:30:00,easyJet,8627,9828-2307161635--32480-0-13554-2307161730,Berlin Brandenburg,BER,London Heathrow,LHR,115,2023-07-16T16:35:00,2023-07-16T17:30:00,British Airways,985,Expedia,False,available,2.48,2.149844,3.813268,4.996316,2.260028,1.713152,314.89
13554-2307141940--32480-0-9828-2307142235|9828-2307161505--31915-0-16574-2307161555,13554-2307141940--32480-0-9828-2307142235,London Heathrow,LHR,Berlin Brandenburg,BER,115,2023-07-14T19:40:00,2023-07-14T22:35:00,British Airways,988,9828-2307161505--31915-0-16574-2307161555,Berlin Brandenburg,BER,London Stansted,STN,110,2023-07-16T15:05:00,2023-07-16T15:55:00,Ryanair,146,GotoGate,False,available,2.81,3.252464,3.701156,4.748664,3.54438,1.008108,378.99
