id,depFlight_id,depFlight_origin.name,depFlight_origin.displayCode,depFlight_destination.name,depFlight_destination.displayCode,depFlight_durationInMinutes,depFlight_departure,depFlight_arrival,depFlight_name,depFlight_flightNumber,booking_agent,is_carrier,rating_status,rating,rating_breakdown.reliable_prices,rating_breakdown.clear_extra_fees,rating_breakdown.customer_service,rating_breakdown.ease_of_booking,rating_breakdown.other,price_amount
13542-2308041440--32356-0-9592-2308042025,13542-2308041440--32356-0-9592-2308042025,London Gatwick,LGW,Athens International,ATH,225,2023-08-04T14:40:00,2023-08-04T20:25:00,easyJet,6549,easyJet,True,available,4.55,4.795276,4.750828,5.0,4.699664,3.966372,219.99
13771-2308041520--31915-0-9592-2308042100,13771-2308041520--31915-0-9592-2308042100,London Luton,LTN,Athens International,ATH,220,2023-08-04T15:20:00,2023-08-04T21:00:00,Ryanair,7805,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,178.9
13542-2308041325--32356-0-9592-2308041910,13542-2308041325--32356-0-9592-2308041910,London Gatwick,LGW,Athens International,ATH,225,2023-08-04T13:25:00,2023-08-04T19:10:00,easyJet,6405,easyJet,True,available,4.55,4.795276,4.750828,5.0,4.699664,3.966372,224.99
13554-2308041115--32480-0-9592-2308041700,13554-2308041115--32480-0-9592-2308041700,London Heathrow,LHR,Athens International,ATH,225,2023-08-04T11:15:00,2023-08-04T17:00:00,British Airways,636,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,525.1
16574-2308040630--31915-0-9592-2308041205,16574-2308040630--31915-0-9592-2308041205,London Stansted,STN,Athens International,ATH,215,2023-08-04T06:30:00,2023-08-04T12:05:00,Ryanair,15,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,222.9
13542-2308042205--30972-0-9592-2308050355,13542-2308042205--30972-0-9592-2308050355,London Gatwick,LGW,Athens International,ATH,230,2023-08-04T22:05:00,2023-08-05T03:55:00,Wizz Air UK,5747,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,155.9
13554-2308041215--32756-0-9592-2308041750,13554-2308041215--32756-0-9592-2308041750,London Heathrow,LHR,Athens International,ATH,215,2023-08-04T12:15:00,2023-08-04T17:50:00,Aegean Airlines,601,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,295.89
13554-2308041635--32756-0-9592-2308042210,13554-2308041635--32756-0-9592-2308042210,London Heathrow,LHR,Athens International,ATH,215,2023-08-04T16:35:00,2023-08-04T22:10:00,Aegean Airlines,603,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,248.7
13542-2308041400--31869-0-9592-2308041930,13542-2308041400--31869-0-9592-2308041930,London Gatwick,LGW,Athens International,ATH,210,2023-08-04T14:00:00,2023-08-04T19:30:00,SKY express,701,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,191.9
13554-2308042215--32756-0-9592-2308050350,13554-2308042215--32756-0-9592-2308050350,London Heathrow,LHR,Athens International,ATH,215,2023-08-04T22:15:00,2023-08-05T03:50:00,Aegean Airlines,609,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,183.9
13771-2308040700--30972-0-9592-2308041235,13771-2308040700--30972-0-9592-2308041235,London Luton,LTN,Athens International,ATH,215,2023-08-04T07:00:00,2023-08-04T12:35:00,Wizz Air UK,4467,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,250.9
13554-2308040840--32480-0-9592-2308041435,13554-2308040840--32480-0-9592-2308041435,London Heathrow,LHR,Athens International,ATH,235,2023-08-04T08:40:00,2023-08-04T14:35:00,British Airways,640,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,417.1
13542-2308042205--31669-0-9592-2308050355,13542-2308042205--31669-0-9592-2308050355,London Gatwick,LGW,Athens International,ATH,230,2023-08-04T22:05:00,2023-08-05T03:55:00,Wizz Air,5747,Mytrip,False,available,3.47,3.830752,4.148752,4.866144,3.994092,2.033104,156.99
13554-2308042035--32480-0-9592-2308050215,13554-2308042035--32480-0-9592-2308050215,London Heathrow,LHR,Athens International,ATH,220,2023-08-04T20:35:00,2023-08-05T02:15:00,British Airways,634,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,295.1
13554-2308042035--32480-0-9592-2308050210,13554-2308042035--32480-0-9592-2308050210,London Heathrow,LHR,Athens International,ATH,215,2023-08-04T20:35:00,2023-08-05T02:10:00,British Airways,634,Worldairfares,False,available,3.21,2.671636,4.180012,5.0,3.879688,2.097984,296.18
13554-2308040635--32480-0-9592-2308041230,13554-2308040635--32480-0-9592-2308041230,London Heathrow,LHR,Athens International,ATH,235,2023-08-04T06:35:00,2023-08-04T12:30:00,British Airways,638,Worldairfares,False,available,3.21,2.671636,4.180012,5.0,3.879688,2.097984,375.18
13542-2308040535--32356-0-9592-2308041110,13542-2308040535--32356-0-9592-2308041110,London Gatwick,LGW,Athens International,ATH,215,2023-08-04T05:35:00,2023-08-04T11:10:00,easyJet,8181,easyJet,True,available,4.55,4.795276,4.750828,5.0,4.699664,3.966372,223.99
13554-2308112215--32756-0-9592-2308120350,13554-2308112215--32756-0-9592-2308120350,London Heathrow,LHR,Athens International,ATH,215,2023-08-11T22:15:00,2023-08-12T03:50:00,Aegean Airlines,609,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,213.9
13771-2308110700--30972-0-9592-2308111235,13771-2308110700--30972-0-9592-2308111235,London Luton,LTN,Athens International,ATH,215,2023-08-11T07:00:00,2023-08-11T12:35:00,Wizz Air UK,4467,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,277.89
13542-2308112205--31669-0-9592-2308120355,13542-2308112205--31669-0-9592-2308120355,London Gatwick,LGW,Athens International,ATH,230,2023-08-11T22:05:00,2023-08-12T03:55:00,Wizz Air,5747,Mytrip,False,available,3.47,3.830752,4.148752,4.866144,3.994092,2.033104,187.99
13542-2308111400--31869-0-9592-2308111930,13542-2308111400--31869-0-9592-2308111930,London Gatwick,LGW,Athens International,ATH,210,2023-08-11T14:00:00,2023-08-11T19:30:00,SKY express,701,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,139.9
16574-2308110630--31915-0-9592-2308111205,16574-2308110630--31915-0-9592-2308111205,London Stansted,STN,Athens International,ATH,215,2023-08-11T06:30:00,2023-08-11T12:05:00,Ryanair,15,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,157.9
13554-2308110840--32480-0-9592-2308111435,13554-2308110840--32480-0-9592-2308111435,London Heathrow,LHR,Athens International,ATH,235,2023-08-11T08:40:00,2023-08-11T14:35:00,British Airways,640,Worldairfares,False,available,3.21,2.671636,4.180012,5.0,3.879688,2.097984,347.18
13554-2308111115--32480-0-9592-2308111700,13554-2308111115--32480-0-9592-2308111700,London Heathrow,LHR,Athens International,ATH,225,2023-08-11T11:15:00,2023-08-11T17:00:00,British Airways,636,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,438.1
13542-2308112205--30972-0-9592-2308120355,13542-2308112205--30972-0-9592-2308120355,London Gatwick,LGW,Athens International,ATH,230,2023-08-11T22:05:00,2023-08-12T03:55:00,Wizz Air UK,5747,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,187.9
13554-2308111215--32756-0-9592-2308111750,13554-2308111215--32756-0-9592-2308111750,London Heathrow,LHR,Athens International,ATH,215,2023-08-11T12:15:00,2023-08-11T17:50:00,Aegean Airlines,601,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,257.89
13542-2308111440--32356-0-9592-2308112025,13542-2308111440--32356-0-9592-2308112025,London Gatwick,LGW,Athens International,ATH,225,2023-08-11T14:40:00,2023-08-11T20:25:00,easyJet,6549,easyJet,True,available,4.55,4.795276,4.750828,5.0,4.699664,3.966372,222.99
13554-2308111635--32756-0-9592-2308112210,13554-2308111635--32756-0-9592-2308112210,London Heathrow,LHR,Athens International,ATH,215,2023-08-11T16:35:00,2023-08-11T22:10:00,Aegean Airlines,603,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,213.9
13771-2308111520--31915-0-9592-2308112100,13771-2308111520--31915-0-9592-2308112100,London Luton,LTN,Athens International,ATH,220,2023-08-11T15:20:00,2023-08-11T21:00:00,Ryanair,7805,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,178.9
13554-2308110705--32480-0-9592-2308111255,13554-2308110705--32480-0-9592-2308111255,London Heathrow,LHR,Athens International,ATH,230,2023-08-11T07:05:00,2023-08-11T12:55:00,British Airways,638,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,254.1
13542-2308111325--32356-0-9592-2308111910,13542-2308111325--32356-0-9592-2308111910,London Gatwick,LGW,Athens International,ATH,225,2023-08-11T13:25:00,2023-08-11T19:10:00,easyJet,6405,easyJet,True,available,4.55,4.795276,4.750828,5.0,4.699664,3.966372,206.99
13554-2308112035--32480-0-9592-2308120210,13554-2308112035--32480-0-9592-2308120210,London Heathrow,LHR,Athens International,ATH,215,2023-08-11T20:35:00,2023-08-12T02:10:00,British Airways,634,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,361.1
13554-2308110635--32480-0-9592-2308111230,13554-2308110635--32480-0-9592-2308111230,London Heathrow,LHR,Athens International,ATH,235,2023-08-11T06:35:00,2023-08-11T12:30:00,British Airways,638,Worldairfares,False,available,3.21,2.671636,4.180012,5.0,3.879688,2.097984,255.18
