id,depFlight_id,depFlight_origin.name,depFlight_origin.displayCode,depFlight_destination.name,depFlight_destination.displayCode,depFlight_durationInMinutes,depFlight_departure,depFlight_arrival,depFlight_name,depFlight_flightNumber,booking_agent,is_carrier,rating_status,rating,rating_breakdown.reliable_prices,rating_breakdown.clear_extra_fees,rating_breakdown.customer_service,rating_breakdown.ease_of_booking,rating_breakdown.other,price_amount
13542-2306161900--32356-0-10413-2306162120,13542-2306161900--32356-0-10413-2306162120,London Gatwick,LGW,Paris Charles de Gaulle,CDG,80,2023-06-16T19:00:00,2023-06-16T21:20:00,easyJet,8411,easyJet,True,available,4.55,4.844676,4.7277,5.0,4.7161,3.903392,71.99
13542-2306161700--32356-0-10413-2306161920,13542-2306161700--32356-0-10413-2306161920,London Gatwick,LGW,Paris Charles de Gaulle,CDG,80,2023-06-16T17:00:00,2023-06-16T19:20:00,easyJet,8455,easyJet,True,available,4.55,4.844676,4.7277,5.0,4.7161,3.903392,88.99
13554-2306161530--32677-0-10413-2306161750,13554-2306161530--32677-0-10413-2306161750,London Heathrow,LHR,Paris Charles de Gaulle,CDG,80,2023-06-16T15:30:00,2023-06-16T17:50:00,Air France,1781,Worldairfares,False,available,3.35,2.89732,4.196448,5.0,3.96636,2.327396,189.28
13554-2306160620--32677-0-10413-2306160835,13554-2306160620--32677-0-10413-2306160835,London Heathrow,LHR,Paris Charles de Gaulle,CDG,75,2023-06-16T06:20:00,2023-06-16T08:35:00,Air France,1381,Trip.com,False,available,3.97,3.926652,4.503032,4.991876,4.365064,3.108212,171.8
13542-2306160800--32356-0-10413-2306161020,13542-2306160800--32356-0-10413-2306161020,London Gatwick,LGW,Paris Charles de Gaulle,CDG,80,2023-06-16T08:00:00,2023-06-16T10:20:00,easyJet,8403,easyJet,True,available,4.55,4.844676,4.7277,5.0,4.7161,3.903392,112.99
13554-2306161320--32480-0-10413-2306161535,13554-2306161320--32480-0-10413-2306161535,London Heathrow,LHR,Paris Charles de Gaulle,CDG,75,2023-06-16T13:20:00,2023-06-16T15:35:00,British Airways,314,travelup,False,available,3.58,3.70664,4.350472,4.92104,3.854892,2.47192,257.64
13542-2306161720--32356-0-10413-2306161940,13542-2306161720--32356-0-10413-2306161940,London Gatwick,LGW,Paris Charles de Gaulle,CDG,80,2023-06-16T17:20:00,2023-06-16T19:40:00,easyJet,8405,easyJet,True,available,4.55,4.844676,4.7277,5.0,4.7161,3.903392,76.99
13554-2306161945--32677-0-10413-2306162200,13554-2306161945--32677-0-10413-2306162200,London Heathrow,LHR,Paris Charles de Gaulle,CDG,75,2023-06-16T19:45:00,2023-06-16T22:00:00,Air France,1181,Trip.com,False,available,3.97,3.926652,4.503032,4.991876,4.365064,3.108212,118.8
13554-2306160705--32480-0-10413-2306160920,13554-2306160705--32480-0-10413-2306160920,London Heathrow,LHR,Paris Charles de Gaulle,CDG,75,2023-06-16T07:05:00,2023-06-16T09:20:00,British Airways,304,Trip.com,False,available,3.97,3.926652,4.503032,4.991876,4.365064,3.108212,146.0
13554-2306160900--32677-0-10413-2306161120,13554-2306160900--32677-0-10413-2306161120,London Heathrow,LHR,Paris Charles de Gaulle,CDG,80,2023-06-16T09:00:00,2023-06-16T11:20:00,Air France,1681,Trip.com,False,available,3.97,3.926652,4.503032,4.991876,4.365064,3.108212,411.5
