id,depFlight_id,depFlight_origin.name,depFlight_origin.displayCode,depFlight_destination.name,depFlight_destination.displayCode,depFlight_durationInMinutes,depFlight_departure,depFlight_arrival,depFlight_name,depFlight_flightNumber,retFlight_id,retFlight_origin.name,retFlight_origin.displayCode,retFlight_destination.name,retFlight_destination.displayCode,retFlight_durationInMinutes,retFlight_departure,retFlight_arrival,retFlight_name,retFlight_flightNumber,booking_agent,is_carrier,rating_status,rating,rating_breakdown.reliable_prices,rating_breakdown.clear_extra_fees,rating_breakdown.customer_service,rating_breakdown.ease_of_booking,rating_breakdown.other,price_amount
13542-2307070535--32356-0-9592-2307071110|9592-2307091520--32480-0-13554-2307091715,13542-2307070535--32356-0-9592-2307071110,London Gatwick,LGW,Athens International,ATH,215,2023-07-07T05:35:00,2023-07-07T11:10:00,easyJet,8181,9592-2307091520--32480-0-13554-2307091715,Athens International,ATH,London Heathrow,LHR,235,2023-07-09T15:20:00,2023-07-09T17:15:00,British Airways,641,GotoGate,False,available,3.02,3.483496,3.876196,4.680792,3.74032,1.313512,584.99
13542-2307071400--31869-0-9592-2307071930|9592-2307091215--32174-0-16574-2307091400,13542-2307071400--31869-0-9592-2307071930,London Gatwick,LGW,Athens International,ATH,210,2023-07-07T14:00:00,2023-07-07T19:30:00,SKY express,701,9592-2307091215--32174-0-16574-2307091400,Athens International,ATH,London Stansted,STN,225,2023-07-09T12:15:00,2023-07-09T14:00:00,Jet2,1408,Mytrip,False,available,3.47,3.830752,4.148752,4.866144,3.994092,2.033104,359.99
13542-2307071400--31869-0-9592-2307071930|9592-2307092240--31669-0-13542-2307100040,13542-2307071400--31869-0-9592-2307071930,London Gatwick,LGW,Athens International,ATH,210,2023-07-07T14:00:00,2023-07-07T19:30:00,SKY express,701,9592-2307092240--31669-0-13542-2307100040,Athens International,ATH,London Gatwick,LGW,240,2023-07-09T22:40:00,2023-07-10T00:40:00,Wizz Air,5746,Mytrip,False,available,3.47,3.830752,4.148752,4.866144,3.994092,2.033104,361.99
16574-2307070630--31915-0-9592-2307071205|9592-2307091255--31915-0-13771-2307091450,16574-2307070630--31915-0-9592-2307071205,London Stansted,STN,Athens International,ATH,215,2023-07-07T06:30:00,2023-07-07T12:05:00,Ryanair,15,9592-2307091255--31915-0-13771-2307091450,Athens International,ATH,London Luton,LTN,235,2023-07-09T12:55:00,2023-07-09T14:50:00,Ryanair,7806,Mytrip,False,available,3.47,3.830752,4.148752,4.866144,3.994092,2.033104,363.99
13771-2307071520--31915-0-9592-2307072100|9592-2307091450--31669-0-13771-2307091650,13771-2307071520--31915-0-9592-2307072100,London Luton,LTN,Athens International,ATH,220,2023-07-07T15:20:00,2023-07-07T21:00:00,Ryanair,7805,9592-2307091450--31669-0-13771-2307091650,Athens International,ATH,London Luton,LTN,240,2023-07-09T14:50:00,2023-07-09T16:50:00,Wizz Air,4468,Booking.com,False,available,4.08,4.064504,4.505088,4.99368,4.427352,3.34736,328.99
13554-2307071325--32480-0-9592-2307071910|9592-2307091155--32356-0-13542-2307091350,13554-2307071325--32480-0-9592-2307071910,London Heathrow,LHR,Athens International,ATH,225,2023-07-07T13:25:00,2023-07-07T19:10:00,British Airways,632,9592-2307091155--32356-0-13542-2307091350,Athens International,ATH,London Gatwick,LGW,235,2023-07-09T11:55:00,2023-07-09T13:50:00,easyJet,8182,Expedia,False,available,2.57,2.186284,3.96384,5.0,2.412572,1.69798,516.01
13554-2307071635--32756-0-9592-2307072210|9592-2307092240--30972-0-13542-2307100040,13554-2307071635--32756-0-9592-2307072210,London Heathrow,LHR,Athens International,ATH,215,2023-07-07T16:35:00,2023-07-07T22:10:00,Aegean Airlines,603,9592-2307092240--30972-0-13542-2307100040,Athens International,ATH,London Gatwick,LGW,240,2023-07-09T22:40:00,2023-07-10T00:40:00,Wizz Air UK,5746,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,506.8
13542-2307072205--30972-0-9592-2307080355|9592-2307091215--32174-0-16574-2307091400,13542-2307072205--30972-0-9592-2307080355,London Gatwick,LGW,Athens International,ATH,230,2023-07-07T22:05:00,2023-07-08T03:55:00,Wizz Air UK,5747,9592-2307091215--32174-0-16574-2307091400,Athens International,ATH,London Stansted,STN,225,2023-07-09T12:15:00,2023-07-09T14:00:00,Jet2,1408,Trip.com,False,available,4.06,4.007236,4.562416,4.993264,4.445476,3.21442,327.6
13554-2307072035--32480-0-9592-2307080210|9592-2307091915--32756-0-13554-2307092110,13554-2307072035--32480-0-9592-2307080210,London Heathrow,LHR,Athens International,ATH,215,2023-07-07T20:35:00,2023-07-08T02:10:00,British Airways,634,9592-2307091915--32756-0-13554-2307092110,Athens International,ATH,London Heathrow,LHR,235,2023-07-09T19:15:00,2023-07-09T21:10:00,Aegean Airlines,608,Expedia,False,available,2.57,2.186284,3.96384,5.0,2.412572,1.69798,507.84
13542-2307070535--32356-0-9592-2307071110|9592-2307092120--32356-0-13542-2307092310,13542-2307070535--32356-0-9592-2307071110,London Gatwick,LGW,Athens International,ATH,215,2023-07-07T05:35:00,2023-07-07T11:10:00,easyJet,8181,9592-2307092120--32356-0-13542-2307092310,Athens International,ATH,London Gatwick,LGW,230,2023-07-09T21:20:00,2023-07-09T23:10:00,easyJet,6406,easyJet,True,available,4.55,4.795276,4.750828,5.0,4.699664,3.966372,486.92
